UTC,latitude,longitude,Quality_Indi,Satellites_Used,HDOP,QZSS,GPS_L5
124050.60,35.53951783,139.69090267,1,10,1.27,5,13
124050.80,35.53952,139.69089533,1,10,1.27,5,13
124051.00,35.5395215,139.69088717,1,10,1.27,5,13
124051.20,35.539523,139.6908795,1,10,1.27,5,13
124051.40,35.53952483,139.69087183,1,10,1.27,5,13
124051.60,35.53952667,139.69086433,1,10,1.27,5,13
124051.80,35.5395285,139.69085683,1,10,1.27,5,13
124052.00,35.53952967,139.69084917,1,10,1.27,5,13
124052.20,35.53953117,139.69084083,1,10,1.27,5,13
124052.40,35.5395325,139.69083283,1,10,1.27,5,13
124052.60,35.53953383,139.69082483,1,10,1.27,5,13
124052.80,35.5395355,139.69081717,1,10,1.27,5,13
124053.00,35.53953717,139.6908095,1,10,1.27,5,13
124053.20,35.53953883,139.69080217,1,10,1.27,5,13
124053.40,35.53954033,139.6907945,1,10,1.27,5,13
124053.60,35.53954183,139.69078683,1,10,1.27,5,13
124053.80,35.5395425,139.69077867,1,10,1.27,5,13
124054.00,35.53954517,139.69077083,1,10,1.27,5,13
124054.20,35.5395475,139.69076383,1,10,1.27,5,13
124054.40,35.5395495,139.6907565,1,10,1.27,5,13
124054.60,35.53955167,139.69074917,1,10,1.27,5,13
124054.80,35.53955283,139.69074167,1,10,1.27,5,13
124055.00,35.5395545,139.6907345,1,10,1.27,5,13
124055.20,35.539556,139.69072717,1,10,1.27,5,13
124055.40,35.5395575,139.69072033,1,10,1.27,5,13
124055.60,35.53955933,139.6907125,1,10,1.27,5,13
124055.80,35.53955983,139.690705,1,10,1.27,5,13
124056.00,35.53956117,139.69069817,1,10,1.27,5,13
124056.20,35.53956217,139.6906905,1,10,1.27,5,13
124056.40,35.53956367,139.6906835,1,10,1.27,5,13
124056.60,35.53956483,139.690676,1,10,1.27,5,13
124056.80,35.53956583,139.690669,1,10,1.27,5,12
124057.00,35.53956717,139.69066167,1,10,1.27,5,12
124057.20,35.53956817,139.69065517,1,10,1.27,5,12
124057.40,35.5395685,139.69064767,1,10,1.27,5,12
124057.60,35.53956817,139.690641,1,10,1.27,5,12
124057.80,35.53956767,139.69063417,1,10,1.27,5,12
124058.00,35.53956667,139.690627,1,10,1.27,5,12
124058.20,35.5395645,139.69062133,1,10,1.27,5,12
124058.40,35.53956267,139.690615,1,10,1.27,5,12
124058.60,35.53956017,139.69060933,1,10,1.27,5,12
124058.80,35.53955767,139.69060567,1,10,1.27,5,12
124059.00,35.5395545,139.690602,1,10,1.27,5,12
124059.20,35.53955033,139.6905975,1,10,1.27,5,12
124059.40,35.539547,139.69059333,1,10,1.27,5,12
124059.60,35.5395435,139.69058933,1,10,1.27,5,12
124059.80,35.5395385,139.6905865,1,10,1.27,5,12
124100.00,35.53953383,139.69058417,1,10,1.27,5,13
124100.20,35.539528,139.69058233,1,10,1.27,5,13
124100.40,35.539523,139.69058183,1,10,1.27,5,13
124100.60,35.5395175,139.69058417,1,10,1.27,5,13
124100.80,35.539513,139.69058517,1,10,1.27,5,13
124101.00,35.53950783,139.6905875,1,10,1.27,5,13
124101.20,35.53950317,139.690589,1,10,1.27,5,13
124101.40,35.53949917,139.69059017,1,10,1.27,5,13
124101.60,35.5394945,139.69059133,1,10,1.27,5,13
124101.80,35.53949117,139.69059283,1,10,1.27,5,13
124102.00,35.539487,139.69059433,1,10,1.27,5,13
124102.20,35.53948233,139.69059583,1,10,1.27,5,13
124102.40,35.53947683,139.69059683,1,10,1.27,5,13
124102.60,35.53947133,139.69059717,1,10,1.27,5,13
124102.80,35.53946367,139.6905965,1,10,1.27,5,13
124103.00,35.53945767,139.69059333,1,10,1.27,5,13
124103.20,35.53945383,139.6905945,1,10,1.27,5,13
124103.40,35.53944883,139.69059517,1,10,1.27,5,13
124103.60,35.53944317,139.6905955,1,10,1.27,5,13
124103.80,35.53943833,139.690594,1,10,1.27,5,13
124104.00,35.53943133,139.69059567,1,10,1.27,5,13
124104.20,35.53942717,139.69059633,1,10,1.27,5,13
124104.40,35.53942267,139.690595,1,10,1.27,5,13
124104.60,35.53941633,139.690597,1,10,1.27,5,13
124104.80,35.53941083,139.69059933,1,10,1.27,5,13
124105.00,35.53940617,139.69059967,1,10,1.27,5,13
124105.20,35.53940017,139.6906005,1,10,1.27,5,13
124105.40,35.53939417,139.6906015,1,10,1.27,5,13
124105.60,35.53938883,139.690605,1,10,1.27,5,13
124105.80,35.539383,139.69060817,1,10,1.27,5,13
124106.00,35.5393755,139.69060867,1,10,1.27,5,13
124106.20,35.53936817,139.69060933,1,10,1.27,5,13
124106.40,35.53936133,139.69061067,1,10,1.27,5,13
124106.60,35.53935367,139.69061117,1,10,1.27,5,13
124106.80,35.53934783,139.69061367,1,10,1.27,5,13
124107.00,35.53934233,139.6906165,1,10,1.27,5,13
124107.20,35.539337,139.69062033,1,10,1.27,5,13
124107.40,35.539332,139.69062283,1,10,1.27,5,13
124107.60,35.53932683,139.69062583,1,10,1.27,5,13
124107.80,35.53932183,139.69062767,1,10,1.27,5,13
124108.00,35.5393165,139.69062867,1,10,1.27,5,13
124108.20,35.53931167,139.69062783,1,10,1.27,5,13
124108.40,35.53930733,139.6906275,1,10,1.27,5,13
124108.60,35.53930067,139.69062767,1,10,1.27,5,13
124108.80,35.539295,139.69062967,1,10,1.27,5,13
124109.00,35.53928883,139.69063167,1,10,1.27,5,13
124109.20,35.53928267,139.69063283,1,10,1.27,5,13
124109.40,35.53927683,139.690635,1,10,1.27,5,13
124109.60,35.5392695,139.6906375,1,10,1.27,5,13
124109.80,35.53926367,139.6906395,1,10,1.27,5,13
124110.00,35.5392575,139.69064267,1,10,1.27,5,13
124110.20,35.53925167,139.69064467,1,10,1.27,5,13
124110.40,35.53924533,139.6906475,1,10,1.27,5,13
124110.60,35.53923933,139.69064967,1,09,1.35,5,13
124110.80,35.53923283,139.6906525,1,09,1.35,5,13
124111.00,35.53922683,139.69065433,1,09,1.35,5,13
124111.20,35.53922083,139.69065683,1,09,1.35,5,13
124111.40,35.53921433,139.69065983,1,09,1.35,5,13
124111.60,35.53920783,139.6906625,1,09,1.35,5,13
124111.80,35.53920183,139.69066533,1,09,1.35,5,13
124112.00,35.53919567,139.69066783,1,10,1.27,5,13
124112.20,35.53918983,139.6906705,1,10,1.27,5,13
124112.40,35.539184,139.6906735,1,10,1.27,5,13
124112.60,35.5391775,139.69067717,1,10,1.27,5,13
124112.80,35.53917133,139.69067983,1,09,1.35,5,13
124113.00,35.539165,139.69068217,1,09,1.35,5,13
124113.20,35.53915883,139.69068517,1,09,1.35,5,13
124113.40,35.53915217,139.69068767,1,09,1.35,5,13
124113.60,35.53914517,139.69069033,1,09,1.35,5,13
124113.80,35.53913867,139.69069267,1,09,1.35,5,13
124114.00,35.53913167,139.6906945,1,09,1.35,5,13
124114.20,35.5391255,139.69069667,1,10,1.27,5,13
124114.40,35.539119,139.69069933,1,10,1.27,5,13
124114.60,35.53911217,139.69070167,1,10,1.27,5,13
124114.80,35.539106,139.69070367,1,10,1.27,5,13
124115.00,35.53909983,139.69070667,1,10,1.27,5,13
124115.20,35.53909317,139.69070867,1,10,1.27,5,13
124115.40,35.53908717,139.690711,1,10,1.27,5,13
124115.60,35.53908017,139.69071417,1,10,1.27,5,13
124115.80,35.53907383,139.69071667,1,10,1.27,5,13
124116.00,35.53906767,139.69071967,1,10,1.27,5,13
124116.20,35.53906183,139.69072233,1,10,1.27,5,13
124116.40,35.539056,139.69072567,1,10,1.27,5,13
124116.60,35.539049,139.69072833,1,10,1.27,5,13
124116.80,35.53904283,139.6907315,1,10,1.27,5,13
124117.00,35.5390365,139.69073383,1,10,1.27,5,13
124117.20,35.53903,139.6907365,1,10,1.27,5,13
124117.40,35.539023,139.690739,1,10,1.27,5,13
124117.60,35.53901667,139.69074083,1,10,1.27,5,13
124117.80,35.53900983,139.69074333,1,10,1.27,5,13
124118.00,35.53900333,139.6907455,1,10,1.27,5,13
124118.20,35.53899633,139.6907475,1,10,1.27,5,13
124118.40,35.53899017,139.6907495,1,10,1.27,5,13
124118.60,35.53898367,139.690752,1,10,1.27,5,13
124118.80,35.53897683,139.69075433,1,10,1.27,5,13
124119.00,35.53897017,139.69075717,1,10,1.27,5,13
124119.20,35.53896367,139.69075967,1,10,1.27,5,13
124119.40,35.5389565,139.6907625,1,10,1.27,5,13
124119.60,35.53895,139.69076483,1,10,1.27,5,13
124119.80,35.53894383,139.69076717,1,10,1.27,5,13
124120.00,35.53893717,139.6907695,1,10,1.27,5,13
124120.20,35.53893033,139.6907715,1,10,1.27,5,13
124120.40,35.53892367,139.690774,1,10,1.27,5,13
124120.60,35.53891733,139.69077517,1,10,1.27,5,13
124120.80,35.538911,139.690777,1,10,1.27,5,13
124121.00,35.53890533,139.69077917,1,10,1.27,5,13
124121.20,35.53889917,139.690781,1,10,1.27,5,13
124121.40,35.53889317,139.69078283,1,10,1.27,5,13
124121.60,35.53888767,139.6907835,1,10,1.27,5,13
124121.80,35.5388805,139.69078667,1,10,1.27,5,13
124122.00,35.53887417,139.69078933,1,10,1.27,5,13
124122.20,35.53886833,139.69079067,1,10,1.27,5,13
124122.40,35.5388615,139.69079083,1,10,1.27,5,13
124122.60,35.53885467,139.69079367,1,10,1.27,5,13
124122.80,35.53884767,139.69079483,1,10,1.27,5,13
124123.00,35.538842,139.690797,1,10,1.27,5,13
124123.20,35.5388355,139.6907995,1,10,1.27,5,13
124123.40,35.53882967,139.690802,1,10,1.27,5,13
124123.60,35.5388235,139.6908035,1,10,1.27,5,13
124123.80,35.538817,139.6908065,1,10,1.27,5,13
124124.00,35.53881033,139.69080833,1,09,1.35,5,13
124124.20,35.538804,139.69081033,1,09,1.35,5,13
124124.40,35.53879717,139.69081283,1,09,1.35,5,13
124124.60,35.53879067,139.69081383,1,09,1.35,5,13
124124.80,35.538784,139.69081683,1,09,1.35,5,13
124125.00,35.53877733,139.6908185,1,09,1.35,5,13
124125.20,35.53877167,139.69082283,1,09,1.35,5,13
124125.40,35.53876467,139.69082467,1,08,1.62,5,13
124125.60,35.53875817,139.69082583,1,08,1.62,5,13
124125.80,35.53875167,139.690827,1,08,1.62,5,13
124126.00,35.538745,139.69082683,1,08,1.62,5,13
124126.20,35.53873967,139.69083067,1,08,1.62,5,13
124126.40,35.53873317,139.69083583,1,08,1.62,5,13
124126.60,35.5387275,139.69083733,1,08,1.62,5,13
124126.80,35.53872033,139.69084017,1,08,1.62,5,13
124127.00,35.53871383,139.690841,1,08,1.62,5,13
124127.20,35.538707,139.69084217,1,08,1.62,5,12
124127.40,35.53870067,139.69084333,1,07,2.47,5,12
124127.60,35.53869433,139.6908445,1,08,1.56,5,13
124127.80,35.5386885,139.69084667,1,08,1.56,5,13
124128.00,35.53868217,139.69084933,1,08,1.56,5,13
124128.20,35.53867533,139.69084883,1,08,1.56,5,13
124128.40,35.53866933,139.69084917,1,09,1.62,5,13
124128.60,35.5386625,139.69084867,1,09,1.62,5,13
124128.80,35.5386565,139.69084867,1,09,1.62,5,13
124129.00,35.53865083,139.69085117,1,09,1.62,5,13
124129.20,35.53864517,139.6908535,1,09,1.62,5,13
124129.40,35.53863883,139.69085467,1,09,1.62,5,13
124129.60,35.53863233,139.69085583,1,09,1.62,5,13
124129.80,35.53862633,139.6908575,1,09,1.62,5,13
124130.00,35.53862067,139.69085933,1,07,2.47,5,13
124130.20,35.53861433,139.69086067,1,07,2.47,5,13
124130.40,35.53861017,139.69086067,1,08,1.62,5,13
124130.60,35.53860633,139.6908585,1,08,1.62,5,13
124130.80,35.5386,139.6908625,1,08,1.62,5,12
124131.00,35.538595,139.6908635,1,08,1.62,5,12
124131.20,35.53858967,139.69086617,1,08,1.62,5,12
124131.40,35.538585,139.690866,1,08,1.62,5,12
124131.60,35.53858167,139.690867,1,08,1.62,5,12
124131.80,35.53857667,139.69086967,1,08,1.62,5,12
124132.00,35.53857283,139.69086933,1,08,1.62,5,12
124132.20,35.53856933,139.69086933,1,08,1.62,5,12
124132.40,35.5385655,139.69086917,1,08,1.62,5,12
124132.60,35.5385605,139.69086717,1,08,1.62,5,12
124132.80,35.538556,139.690866,1,08,1.62,5,12
124133.00,35.5385515,139.69086367,1,08,1.62,5,12
124133.20,35.538548,139.69086167,1,08,1.62,5,12
124133.40,35.538545,139.69085983,1,08,1.62,5,12
124133.60,35.53854117,139.690858,1,08,1.62,5,12
124133.80,35.53853683,139.6908575,1,08,1.62,5,12
124134.00,35.53853483,139.6908545,1,08,1.62,5,12
124134.20,35.5385325,139.69084983,1,08,1.62,5,12
124134.40,35.53853017,139.69084583,1,08,1.62,5,12
124134.60,35.53852617,139.6908415,1,08,1.62,5,12
124134.80,35.53852467,139.69083633,1,08,1.62,5,12
124135.00,35.538523,139.690832,1,08,1.62,5,12
124135.20,35.53852333,139.6908255,1,08,1.62,5,12
124135.40,35.53852033,139.69081867,1,08,1.62,5,12
124135.60,35.53851917,139.69081117,1,08,1.62,5,12
124135.80,35.53851633,139.69080517,1,08,1.62,5,12
124136.00,35.53851433,139.69079817,1,08,1.62,5,12
124136.20,35.53851183,139.69079067,1,08,1.62,5,12
124136.40,35.53851067,139.69078483,1,09,1.35,5,13
124136.60,35.538509,139.69077883,1,09,1.35,5,13
124136.80,35.53850683,139.69077167,1,09,1.35,5,13
124137.00,35.538504,139.69076533,1,09,1.35,5,13
124137.20,35.538502,139.69075783,1,09,1.35,5,13
124137.40,35.53850017,139.690751,1,08,1.62,5,13
124137.60,35.53849817,139.69074333,1,08,1.62,5,13
124137.80,35.5384955,139.69073633,1,08,1.62,5,13
124138.00,35.53849383,139.6907285,1,08,1.62,5,13
124138.20,35.53849067,139.69072183,1,08,1.62,5,13
124138.40,35.53848883,139.690715,1,08,1.62,5,13
124138.60,35.53848667,139.69070817,1,08,1.62,5,13
124138.80,35.53848367,139.690701,1,08,1.62,5,13
124139.00,35.5384815,139.690693,1,09,1.35,5,13
124139.20,35.53847833,139.6906865,1,08,1.62,5,13
124139.40,35.538476,139.69067917,1,09,1.35,5,13
124139.60,35.53847333,139.69067133,1,09,1.35,5,13
124139.80,35.53847033,139.690664,1,09,1.35,5,13
124140.00,35.53846817,139.69065633,1,09,1.35,5,13
124140.20,35.538465,139.69064833,1,09,1.35,5,13
124140.40,35.53846233,139.69064167,1,09,1.35,5,13
124140.60,35.53846017,139.69063383,1,09,1.35,5,13
124140.80,35.5384585,139.69062583,1,09,1.35,5,13
124141.00,35.53845667,139.69061767,1,09,1.35,5,13
124141.20,35.53845417,139.69061267,1,09,1.62,5,13
124141.40,35.538452,139.69060417,1,09,1.62,5,13
124141.60,35.5384495,139.690596,1,09,1.35,5,13
124141.80,35.53844783,139.69058783,1,09,1.35,5,13
124142.00,35.53844567,139.69058033,1,09,1.35,5,13
124142.20,35.53844333,139.69057283,1,09,1.35,5,13
124142.40,35.5384415,139.69056417,1,10,1.32,5,13
124142.60,35.53843933,139.6905565,1,10,1.27,5,13
124142.80,35.5384375,139.69054883,1,10,1.27,5,13
124143.00,35.53843583,139.6905415,1,10,1.32,5,13
124143.20,35.53843367,139.69053417,1,09,1.62,5,13
124143.40,35.53843133,139.69052667,1,09,1.62,5,13
124143.60,35.53842933,139.69051933,1,10,1.27,5,13
124143.80,35.53842733,139.69051183,1,09,1.35,5,13
124144.00,35.538425,139.6905045,1,09,1.35,5,13
124144.20,35.538423,139.6904975,1,09,1.35,5,13
124144.40,35.538421,139.69048983,1,09,1.35,5,13
124144.60,35.538419,139.6904825,1,09,1.35,5,13
124144.80,35.5384165,139.690475,1,09,1.35,5,13
124145.00,35.538415,139.690467,1,09,1.35,5,13
124145.20,35.5384125,139.69045967,1,10,1.27,5,13
124145.40,35.5384105,139.69045183,1,10,1.27,5,13
124145.60,35.538408,139.69044383,1,10,1.27,5,13
124145.80,35.5384065,139.690436,1,10,1.27,5,13
124146.00,35.538404,139.69042783,1,10,1.27,5,13
124146.20,35.53840167,139.69042083,1,10,1.27,5,13
124146.40,35.53839967,139.69041367,1,10,1.27,5,13
124146.60,35.53839783,139.690406,1,10,1.27,5,13
124146.80,35.53839483,139.69039883,1,10,1.27,5,13
124147.00,35.53839267,139.69039117,1,10,1.27,5,13
124147.20,35.53838983,139.69038367,1,10,1.27,5,13
124147.40,35.53838717,139.690376,1,10,1.27,5,13
124147.60,35.53838483,139.69036783,1,10,1.27,5,13
124147.80,35.538382,139.69035867,1,10,1.27,5,13
124148.00,35.538379,139.69034817,1,10,1.27,5,13
124148.20,35.5383765,139.69033817,1,10,1.27,5,13
124148.40,35.538374,139.69033083,1,10,1.27,5,13
124148.60,35.538371,139.6903235,1,10,1.27,5,13
124148.80,35.53836867,139.6903165,1,10,1.27,5,13
124149.00,35.5383655,139.690308,1,10,1.27,5,13
124149.20,35.53836367,139.6903,1,10,1.27,5,13
124149.40,35.53836067,139.6902915,1,10,1.27,5,13
124149.60,35.53835817,139.69028383,1,10,1.27,5,13
124149.80,35.53835533,139.6902755,1,10,1.27,5,13
124150.00,35.53835333,139.69026767,1,10,1.27,5,13
124150.20,35.5383505,139.69025983,1,10,1.27,5,13
124150.40,35.538348,139.6902515,1,10,1.27,5,13
124150.60,35.53834517,139.69024367,1,10,1.27,5,13
124150.80,35.53834283,139.6902355,1,10,1.27,5,13
124151.00,35.53834017,139.69022767,1,10,1.27,5,13
124151.20,35.53833733,139.690219,1,10,1.27,5,13
124151.40,35.53833533,139.69021117,1,10,1.27,5,13
124151.60,35.53833283,139.69020367,1,10,1.27,5,13
124151.80,35.53832983,139.69019533,1,10,1.61,5,13
124152.00,35.538328,139.69018767,1,10,1.61,5,13
124152.20,35.5383255,139.6901795,1,10,1.61,5,13
124152.40,35.538323,139.69017183,1,10,1.61,5,13
124152.60,35.53832067,139.690164,1,10,1.61,5,13
124152.80,35.53831833,139.69015633,1,10,1.61,5,13
124153.00,35.53831567,139.69014883,1,10,1.61,5,13
124153.20,35.53831333,139.6901415,1,10,1.61,5,13
124153.40,35.53831083,139.69013283,1,10,1.27,5,13
124153.60,35.5383085,139.6901255,1,10,1.27,5,13
124153.80,35.53830567,139.69011717,1,10,1.27,5,13
124154.00,35.5383035,139.69011033,1,10,1.27,5,13
124154.20,35.53830133,139.69010217,1,10,1.27,5,13
124154.40,35.53829817,139.69009433,1,10,1.27,5,13
124154.60,35.53829567,139.69008583,1,10,1.27,5,13
124154.80,35.53829367,139.69007917,1,10,1.27,5,13
124155.00,35.538292,139.69007233,1,10,1.27,5,13
124155.20,35.5382895,139.69006533,1,10,1.61,5,13
124155.40,35.53828767,139.6900585,1,10,1.61,5,13
124155.60,35.53828617,139.69005083,1,10,1.61,5,13
124155.80,35.53828417,139.6900445,1,10,1.61,5,13
124156.00,35.5382835,139.690039,1,10,1.27,5,13
124156.20,35.53828233,139.69003433,1,10,1.27,5,13
124156.40,35.5382805,139.6900285,1,10,1.27,5,13
124156.60,35.53828017,139.69002233,1,10,1.27,5,13
124156.80,35.538279,139.69001783,1,10,1.27,5,13
124157.00,35.53827883,139.6900135,1,10,1.27,5,13
124157.20,35.5382775,139.6900095,1,10,1.27,5,13
124157.40,35.53827633,139.69000583,1,10,1.27,5,13
124157.60,35.53827467,139.69000217,1,10,1.27,5,13
124157.80,35.5382725,139.68999967,1,10,1.27,5,13
124158.00,35.53827133,139.68999767,1,10,1.27,5,13
124158.20,35.538268,139.68999567,1,10,1.27,5,13
124158.40,35.53826433,139.68999317,1,10,1.27,5,13
124158.60,35.538261,139.689991,1,10,1.27,5,13
124158.80,35.53825683,139.68999033,1,10,1.27,5,13
124159.00,35.5382525,139.68998933,1,10,1.27,5,13
124159.20,35.53824833,139.68998933,1,10,1.27,5,13
124159.40,35.53824417,139.68999133,1,10,1.27,5,13
124159.60,35.53823983,139.68999317,1,10,1.27,5,13
124159.80,35.538236,139.6899955,1,10,1.27,5,13
124200.00,35.5382315,139.689999,1,10,1.27,5,13
124200.20,35.53822667,139.6900045,1,10,1.27,5,13
124200.40,35.5382225,139.69000817,1,10,1.27,5,13
124200.60,35.53821767,139.6900135,1,10,1.27,5,13
124200.80,35.53821317,139.69001767,1,10,1.28,5,13
124201.00,35.53820667,139.690024,1,10,1.28,5,13
124201.20,35.5382025,139.69002783,1,10,1.28,5,13
124201.40,35.538198,139.69003267,1,10,1.28,5,13
124201.60,35.53819383,139.690037,1,10,1.28,5,13
124201.80,35.53818967,139.6900415,1,10,1.28,5,13
124202.00,35.53818517,139.690046,1,10,1.28,5,13
124202.20,35.53818017,139.69005033,1,10,1.28,5,13
124202.40,35.53817567,139.69005283,1,10,1.28,5,13
124202.60,35.53817017,139.69005633,1,10,1.28,5,13
124202.80,35.538165,139.69006,1,10,1.28,5,13
124203.00,35.53816,139.69006267,1,10,1.28,5,13
124203.20,35.53815433,139.69006583,1,10,1.28,5,13
124203.40,35.5381495,139.69006833,1,10,1.28,5,13
124203.60,35.53814383,139.69007283,1,10,1.28,5,13
124203.80,35.53813933,139.6900765,1,10,1.28,5,13
124204.00,35.53813417,139.69007933,1,10,1.28,5,13
124204.20,35.53812917,139.6900825,1,10,1.28,5,13
124204.40,35.53812417,139.6900845,1,10,1.28,5,13
124204.60,35.5381195,139.69008833,1,10,1.28,5,13
124204.80,35.53811417,139.69009217,1,10,1.28,5,13
124205.00,35.53810817,139.69009567,1,10,1.28,5,13
124205.20,35.538102,139.69009817,1,10,1.28,5,13
124205.40,35.53809667,139.69009967,1,10,1.28,5,13
124205.60,35.53809033,139.69010167,1,10,1.28,5,13
124205.80,35.5380835,139.69010333,1,10,1.28,5,13
124206.00,35.53807867,139.69010233,1,10,1.28,5,13
124206.20,35.53807367,139.6901005,1,10,1.28,5,13
124206.40,35.538069,139.69009783,1,10,1.28,5,13
124206.60,35.53806367,139.69009467,1,09,1.35,5,13
124206.80,35.53805933,139.69008867,1,09,1.35,5,13
124207.00,35.53805533,139.69008417,1,09,1.35,5,13
124207.20,35.53805217,139.690078,1,09,1.35,5,13
124207.40,35.53804817,139.69007367,1,09,1.35,5,13
124207.60,35.538045,139.6900685,1,09,1.35,5,13
124207.80,35.5380425,139.6900655,1,09,1.35,5,13
124208.00,35.53803983,139.69005983,1,09,1.35,5,13
124208.20,35.538037,139.6900545,1,09,1.35,5,13
124208.40,35.538034,139.69004717,1,09,1.35,5,13
124208.60,35.538032,139.69004133,1,08,1.62,5,13
124208.80,35.53802967,139.69003533,1,08,1.62,5,12
124209.00,35.53802633,139.6900285,1,08,1.62,5,12
124209.20,35.53802383,139.69002183,1,08,1.62,5,12
124209.40,35.53802133,139.690015,1,08,1.62,5,12
124209.60,35.538019,139.690008,1,08,1.62,5,11
124209.80,35.5380175,139.69000033,1,08,1.62,5,11
124210.00,35.538015,139.68999433,1,08,1.62,5,11
124210.20,35.53801267,139.68998633,1,08,1.62,5,11
124210.40,35.53801033,139.68998017,1,08,1.62,5,11
124210.60,35.538008,139.68997517,1,08,1.62,5,11
124210.80,35.53800583,139.68996767,1,08,1.62,5,11
124211.00,35.5380035,139.689961,1,08,1.62,5,11
124211.20,35.53800167,139.68995467,1,08,1.62,5,11
124211.40,35.53799967,139.68994783,1,08,1.62,5,11
124211.60,35.53799767,139.68994133,1,08,1.62,5,12
124211.80,35.5379955,139.689934,1,08,1.62,5,12
124212.00,35.53799367,139.68992783,1,08,1.62,5,12
124212.20,35.53799167,139.68992117,1,08,1.62,5,12
124212.40,35.53798983,139.689915,1,08,1.62,5,12
124212.60,35.53798833,139.689909,1,08,1.62,5,12
124212.80,35.5379865,139.68990267,1,08,1.62,5,12
124213.00,35.53798583,139.68989667,1,08,1.62,5,12
124213.20,35.53798617,139.68989033,1,08,1.62,5,12
124213.40,35.5379865,139.68988433,1,08,1.62,5,12
124213.60,35.53798767,139.689879,1,09,1.35,5,12
124213.80,35.5379885,139.68987233,1,09,1.35,5,12
124214.00,35.53798917,139.68986433,1,09,1.35,5,12
124214.20,35.53799033,139.6898555,1,09,1.35,5,12
124214.40,35.537995,139.68984733,1,09,1.35,5,12
124214.60,35.5379995,139.68984433,1,09,1.35,5,12
124214.80,35.5380045,139.68984067,1,09,1.35,5,12
124215.00,35.5380085,139.68983683,1,09,1.35,5,12
124215.20,35.5380125,139.68983333,1,09,1.35,5,12
124215.40,35.5380175,139.68983,1,09,1.35,5,12
124215.60,35.538022,139.68982517,1,09,1.35,5,12
124215.80,35.53802667,139.68982217,1,09,1.35,5,12
124216.00,35.53803167,139.68981733,1,09,1.35,5,12
124216.20,35.53803567,139.68981267,1,09,1.35,5,13
124216.40,35.53804033,139.6898085,1,09,1.35,5,13
124216.60,35.53804417,139.6898045,1,09,1.35,5,13
124216.80,35.5380485,139.68980033,1,10,1.28,5,13
124217.00,35.5380535,139.68979817,1,10,1.28,5,13
124217.20,35.53805883,139.68979567,1,10,1.28,5,13
124217.40,35.53806283,139.6897925,1,10,1.28,5,13
124217.60,35.53806567,139.68978917,1,10,1.28,5,13
124217.80,35.53807,139.68978733,1,09,1.35,5,13
124218.00,35.53807383,139.68978667,1,09,1.35,5,13
124218.20,35.53807717,139.689786,1,09,1.35,5,13
124218.40,35.53808067,139.689783,1,09,1.35,5,13
124218.60,35.53808383,139.68977817,1,09,1.35,5,13
124218.80,35.53808767,139.68977583,1,09,1.35,5,13
124219.00,35.53809117,139.68977367,1,09,1.35,5,13
124219.20,35.53809433,139.68977117,1,09,1.35,5,13
124219.40,35.53809767,139.68976817,1,09,1.35,5,13
124219.60,35.53810067,139.68976583,1,09,1.35,5,13
124219.80,35.53810267,139.68976183,1,09,1.35,5,13
124220.00,35.5381055,139.68975783,1,09,1.35,5,13
124220.20,35.53810783,139.68975517,1,09,1.35,5,13
124220.40,35.53811,139.68975383,1,09,1.36,5,13
124220.60,35.538112,139.68975183,1,09,1.36,5,13
124220.80,35.53811433,139.689749,1,09,1.36,5,13
124221.00,35.5381155,139.68974633,1,09,1.36,5,13
124221.20,35.53811683,139.68974383,1,09,1.36,5,13
124221.40,35.53811717,139.68974133,1,09,1.36,5,13
124221.60,35.53811733,139.6897385,1,09,1.36,5,13
124221.80,35.53811767,139.68973717,1,09,1.36,5,13
124222.00,35.53811783,139.68973567,1,09,1.36,5,13
124222.20,35.53811783,139.6897355,1,09,1.36,5,13
124222.40,35.53811733,139.689736,1,08,1.62,5,13
124222.60,35.53811883,139.68973483,1,08,1.62,5,12
124222.80,35.5381185,139.68973317,1,08,1.62,5,12
124223.00,35.53811883,139.68973167,1,08,1.62,5,12
124223.20,35.53811917,139.6897325,1,09,1.62,5,12
124223.40,35.5381195,139.68973017,1,09,1.62,5,12
124223.60,35.5381205,139.68972983,1,09,1.62,5,12
124223.80,35.53812133,139.6897305,1,09,1.62,5,12
124224.00,35.53812233,139.689731,1,09,1.62,5,12
124224.20,35.53812333,139.68972967,1,09,1.62,5,12
124224.40,35.53812467,139.68972817,1,08,1.62,5,12
124224.60,35.53812417,139.6897265,1,08,1.62,5,12
124224.80,35.53812333,139.68972883,1,08,1.62,5,12
124225.00,35.53812333,139.68972817,1,08,1.62,5,12
124225.20,35.53812367,139.68972783,1,08,1.62,5,12
124225.40,35.5381235,139.68972783,1,08,1.62,5,11
124225.60,35.53812367,139.68972867,1,08,1.62,5,11
124225.80,35.538124,139.689728,1,08,1.62,5,11
124226.00,35.53812367,139.68972783,1,08,1.62,5,11
124226.20,35.5381235,139.689728,1,08,1.62,5,11
124226.40,35.53812317,139.68972767,1,08,1.62,5,11
124226.60,35.538122,139.68972633,1,08,1.62,5,11
124226.80,35.53812117,139.6897255,1,08,1.62,5,11
124227.00,35.53812017,139.689725,1,08,1.62,5,11
124227.20,35.53811983,139.68972467,1,08,1.62,5,11
124227.40,35.53811967,139.68972417,1,08,1.62,5,11
124227.60,35.53811917,139.6897235,1,08,1.62,5,11
